,Movie_Name,Year_of_Release,C_Rating,Watch_Time_(min),Genre,Movie_Rating,Metascore,Votes,Gross_($M),Description
3724,Wedding Crashers,(2005),R,119 min,"Comedy, Romance            ",7.0,64        ,"364,567",$209.22M,"John Beckwith and Jeremy Grey, a pair of committed womanizers who sneak into weddings to take advantage of the romantic tinge in the air, find themselves at odds with one another when John meets and falls for Claire Cleary."
3725,Jarhead,(2005),R,125 min,"Biography, Drama, War            ",7.0,58        ,"196,118",$62.66M,"A psychological study of Marine's state of mind during the Gulf War. Told through the eyes of a U.S. Marine sniper who struggles to cope with boredom, a sense of isolation, and other issues back home."
3726,The Innocents,(2021),Not Rated,117 min,"Drama, Fantasy, Horror            ",7.0,79        ,"19,783",,"During the bright Nordic summer, a group of children reveal their dark and mysterious powers when the adults aren't looking. In this original and gripping supernatural thriller, playtime takes a dangerous turn."
3727,Stargate,(1994),PG-13,116 min,"Action, Adventure, Sci-Fi            ",7.0,42        ,"196,798",$71.57M,"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra."
3728,Greyhound,(2020),PG-13,91 min,"Action, Drama, History            ",7.0,64        ,"102,973",,"Several months after the U.S. entry into World War II, an inexperienced U.S. Navy commander must lead an Allied convoy being stalked by a German submarine wolf pack."
3729,Sicario: Day of the Soldado,(2018),R,122 min,"Action, Crime, Drama            ",7.0,61        ,"155,783",$50.07M,"The drug war on the U.S.-Mexico border has escalated as the cartels have begun trafficking terrorists across the US border. To fight the war, federal agent Matt Graver re-teams with the mercurial Alejandro."
3730,Pieces of a Woman,(2020),R,126 min,Drama            ,7.0,66        ,"52,591",,"When a young mother's home birth ends in unfathomable tragedy, she begins a year-long odyssey of mourning that fractures relationships with loved ones in this deeply personal story of a woman learning to live alongside her loss."
3731,Rush Hour,(1998),PG-13,98 min,"Action, Comedy, Crime            ",7.0,60        ,"278,652",$141.15M,"A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consul's kidnapped daughter, while trying to arrest a dangerous crime lord along the way."
3732,Underworld,(2003),R,121 min,"Action, Fantasy, Thriller            ",7.0,42        ,"276,690",$51.97M,"Selene, a vampire warrior, is entrenched in a conflict between vampires and werewolves, while falling in love with Michael, a human who is sought by werewolves for unknown reasons."
3733,Tinker Tailor Soldier Spy,(2011),R,127 min,"Drama, Mystery, Thriller            ",7.0,85        ,"206,435",$24.15M,"In the bleak days of the Cold War, espionage veteran George Smiley is forced from semi-retirement to uncover a Soviet Agent within MI6."
3734,The Towering Inferno,(1974),PG,165 min,"Action, Drama, Thriller            ",7.0,69        ,"45,949",$116.00M,"At the opening party of a colossal, but poorly constructed, office building, a massive fire breaks out that threatens to destroy the tower and everyone in it."
3735,Pitch Black,(2000),R,109 min,"Action, Horror, Sci-Fi            ",7.0,49        ,"246,613",$39.24M,A transport ship crashes and leaves its crew stranded on a desert planet inhabited by bloodthirsty creatures that come out during an eclipse.
3736,Hotel Transylvania,(2012),PG,91 min,"Animation, Adventure, Comedy            ",7.0,47        ,"265,198",$148.31M,"Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teenaged daughter."
3737,Wayne's World,(1992),PG-13,94 min,"Comedy, Music            ",7.0,57        ,"163,231",$121.70M,Two slacker friends try to promote their public-access cable show.
3738,Charlie Wilson's War,(2007),R,102 min,"Biography, Comedy, Drama            ",7.0,67        ,"121,535",$66.66M,"A drama based on a Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets have some unforeseen and long-reaching effects."
3739,Den of Thieves,(2018),R,140 min,"Action, Crime, Drama            ",7.0,49        ,"117,443",$44.95M,An elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew clash as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.
3740,The Italian Job,(2003),PG-13,111 min,"Action, Crime, Thriller            ",7.0,68        ,"376,648",$106.13M,"After being betrayed and left for dead in Italy, Charlie Croker and his team plan an elaborate gold heist against their former ally."
3741,RED,(2010),PG-13,111 min,"Action, Comedy, Crime            ",7.0,60        ,"315,287",$90.38M,"When his peaceful life is threatened by a high-tech assassin, former black-ops agent Frank Moses reassembles his old team in a last-ditch effort to survive and uncover his assailants."
3742,Green Room,(2015),R,95 min,"Crime, Drama, Horror            ",7.0,79        ,"130,999",$3.22M,A punk rock band is forced to fight for survival after witnessing a murder at a neo-Nazi skinhead bar.
3743,Spy,(2015),R,120 min,"Action, Comedy            ",7.0,75        ,"249,931",$110.83M,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster."
3744,Old School,(2003),R,88 min,Comedy            ,7.0,54        ,"237,092",$75.59M,Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.
3745,The Last Boy Scout,(1991),R,105 min,"Action, Comedy, Crime            ",7.0,52        ,"107,191",$59.51M,"A private detective's protected female witness is murdered, prompting him and the victim's boyfriend to investigate the crime that leads to a corrupt politician and a crooked football team owner."
3746,Burn After Reading,(2008),R,96 min,"Comedy, Crime, Drama            ",7.0,63        ,"340,743",$60.36M,A disk containing mysterious information from a CIA agent ends up in the hands of two unscrupulous and daft gym employees who attempt to sell it.
3747,Beaches,(1988),PG-13,123 min,"Comedy, Drama, Music            ",7.0,46        ,"27,725",$57.04M,"A privileged rich debutante and a cynical struggling entertainer share a turbulent, but strong childhood friendship over the years."
3748,Real Steel,(2011),PG-13,127 min,"Action, Drama, Sci-Fi            ",7.0,56        ,"339,800",$85.47M,"In the near future, robot boxing is a top sport. A struggling ex-boxer feels he's found a champion in a discarded robot."
3749,Super Troopers,(2001),R,100 min,"Comedy, Crime, Mystery            ",7.0,48        ,"108,700",$18.49M,"Five Vermont state troopers, avid pranksters with a knack for screwing up, try to save their jobs and out-do the local police department by solving a crime."
3750,God's Crooked Lines,(2022),TV-MA,154 min,"Drama, Mystery, Thriller            ",7.0,,"16,911",,Follows a woman checking into a psychiatric ward to investigate a homicide.
3751,Raw,(2016),R,99 min,"Drama, Horror            ",7.0,81        ,"82,740",$0.51M,"A young woman, studying to be a vet, develops a craving for human flesh."
3752,That Thing You Do!,(1996),PG,108 min,"Comedy, Drama, Music            ",7.0,71        ,"71,151",$25.81M,"A local Pennsylvania band scores a one-hit wonder in 1964 and rides the star-making machinery as long as they can, with lots of help from their manager."
3753,The Sea Beast,(2022),PG,115 min,"Animation, Adventure, Comedy            ",7.0,74        ,"51,907",,"When a young girl stows away on the ship of a legendary sea monster hunter, they launch an epic journey into uncharted waters - and make history to boot."
3754,Public Enemies,(2009),R,140 min,"Action, Biography, Crime            ",7.0,70        ,"309,404",$97.10M,"The Feds try to take down notorious American gangsters John Dillinger, Baby Face Nelson, and Pretty Boy Floyd during a booming crime wave in the 1930s."
3755,Logan Lucky,(2017),PG-13,118 min,"Action, Comedy, Crime            ",7.0,78        ,"155,142",$27.78M,Two brothers attempt to pull off a heist during a NASCAR race in North Carolina.
3756,The Hunchback of Notre Dame,(1996),G,91 min,"Animation, Drama, Family            ",7.0,74        ,"163,572",$100.14M,"A deformed bell-ringer must assert his independence from a vicious government minister in order to help his friend, a gypsy dancer."
3757,The Mule,(2018),R,116 min,"Crime, Drama, Thriller            ",7.0,58        ,"142,819",$103.80M,A ninety-year-old horticulturist and Korean War veteran turns drug mule for a Mexican cartel.
3758,Ralph Breaks the Internet,(2018),PG,112 min,"Animation, Adventure, Comedy            ",7.0,71        ,"169,334",$201.09M,"Six years after the events of ""Wreck-It Ralph,"" Ralph and Vanellope, now friends, discover a wi-fi router in their arcade, leading them into a new adventure."
3759,The Gift,(VI) (2015),R,108 min,"Drama, Mystery, Thriller            ",7.0,77        ,"163,796",$43.77M,"A married couple, Simon and Robyn, run into Gordo, an old classmate. Things take a turn when Gordo begins to drop in unannounced at their house and inundates them with mysterious gifts."
3760,"I Love You, Man",(2009),R,105 min,"Comedy, Romance            ",7.0,70        ,"211,537",$71.44M,"Friendless Peter Klaven goes on a series of man-dates to find a Best Man for his wedding. But, when his insta-bond with his new B.F.F. puts a strain on his relationship with his fiancée, can the trio learn to live happily ever after?"
3761,Rambo,(2008),R,92 min,"Action, Adventure, Thriller            ",7.0,46        ,"237,422",$42.75M,"In Thailand, John Rambo joins a group of mercenaries to venture into war-torn Burma, and rescue a group of Christian aid workers who were kidnapped by the ruthless local infantry unit."
3762,One Day,(2011),PG-13,107 min,"Drama, Romance            ",7.0,48        ,"157,842",$13.84M,"After spending the night together on the night of their college graduation Dexter and Emma are shown each year on the same date to see where they are in their lives. They are sometimes together, sometimes not, on that day."
3763,Fright Night,(1985),R,106 min,"Fantasy, Horror            ",7.0,62        ,"74,182",$24.92M,A teenager believes that the newcomer in his neighborhood is a vampire. He turns to an actor in a television horror show for help to deal with the undead.
3764,Demolition,(2015),R,101 min,"Comedy, Drama            ",7.0,49        ,"103,827",$1.98M,"A successful investment banker struggles after losing his wife in a tragic car crash. With the help of a customer service rep and her young son, he starts to rebuild, beginning with the demolition of the life he once knew."
3765,To All the Boys I've Loved Before,(2018),TV-14,99 min,"Comedy, Drama, Romance            ",7.0,64        ,"114,091",,A teenage girl's secret love letters are exposed and wreak havoc on her love life.
3766,The Dirt,(2019),TV-MA,107 min,"Biography, Comedy, Drama            ",7.0,39        ,"52,250",,"Based on the bestselling autobiography from Mötley Crüe, the film is an unflinching tale of success and excess as four misfits rise from the streets of Hollywood to the heights of international fame."
3767,Hard Candy,(2005),R,104 min,"Drama, Thriller            ",7.0,58        ,"163,691",$1.01M,"Hayley's a smart, charming teenage girl. Jeff's a handsome, smooth fashion photographer. An Internet chat, a coffee shop meet-up, an impromptu fashion shoot back at Jeff's place. Jeff thinks it's his lucky night. He's in for a surprise."
